"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","chrom"
1205.98517726922,1.8208404335364,0.0990123359799414,18.3900361052514,1.57874827446139e-75,5.8433420508502e-73,"Alas","chr2R"
375.884862030258,-2.67386634072387,0.146771595747488,-18.217873336501,3.72347450968324e-74,1.32302496278065e-71,"Mybbp1A","chrX"
1517.14681559346,1.87826910225572,0.103405701876494,18.1640767208281,9.93645035383973e-74,3.39482648050609e-71,"CG2017","chr3R"
1093.22615977294,-1.98408805217664,0.110344225372103,-17.9808961047658,2.75011763909533e-72,9.04788703262363e-70,"boi","chrX"
887.317410532035,1.93812259251127,0.108836988779186,17.8075727218384,6.17293446514613e-71,1.95836345906761e-68,"CG30089","chr2R"
406.183156452138,2.94516108976958,0.165525825271873,17.7927588334461,8.04210654678345e-71,2.46338042948543e-68,"CG3625","chr2L"
1749.00455320922,1.62324898210381,0.092000451113314,17.6439241597251,1.13311655260405e-69,3.35515811226059e-67,"SP1029","chr3R"
1203.58458011796,2.04552189846461,0.116335535352292,17.5829499754333,3.32801703592113e-69,9.53637913873788e-67,"egr","chr2R"
257.082523323336,-5.11694769931451,0.295592568071907,-17.3108130988927,3.89870243566233e-67,1.08225542924964e-64,"CG34437","chr3R"
264.902173364411,4.56898687638894,0.264239999030342,17.2910493988622,5.49428820811585e-67,1.47896248947555e-64,"MFS3","chr2L"
5057.16624135916,1.41744377615516,0.0820577154470931,17.2737416394325,7.41736194055297e-67,1.93789488582153e-64,"CadN2","chr2L"
297.520971910989,3.27437719380939,0.19155808826379,17.0933904357008,1.66222295143592e-65,4.21872185074437e-63,"CG14516","chr3R"
319.306298188396,3.43035513161726,0.201077557805886,17.0598607276144,2.95258290918009e-65,7.28549832840187e-63,"CG4269","chr2R"
1293.97901283688,1.8708730226016,0.110227993719837,16.972757640466,1.30650073497749e-64,3.13666108886624e-62,"Gli","chr2L"
1577.18866076022,1.86827306934715,0.110516410080288,16.9049380810495,4.13759179564255e-64,9.67216524228757e-62,"Gpo1","chr2R"
1090.68452287212,1.78658969012106,0.106328081792006,16.8026137593256,2.33522752158627e-63,5.31892976262841e-61,"CG5059","chr3L"
8114.86815697534,-1.249540343706,0.0745590264384058,-16.7590753714878,4.86125515523191e-63,1.07956323859813e-60,"eEF1alpha1","chr2R"
862.247992575098,1.95338735444177,0.116709710508377,16.7371450578789,7.02790197546772e-63,1.52265495727024e-60,"Nepl3","chr2L"
495.41998136492,-2.13305013761953,0.128294531087446,-16.6261969200046,4.50283601132867e-62,9.52349816396014e-60,"CG43732","chr3R"
3309.59027398902,1.36156656273218,0.0820633110309896,16.5916600929983,8.00760502102269e-62,1.65422221864522e-59,"robo2","chr2L"
823.535943330291,-1.83366345741909,0.110565242097722,-16.5844475409227,9.02921669872455e-62,1.82287572579023e-59,"Nepl21","chr3R"
6192.36093366957,1.39515612016364,0.0841814777420345,16.5731958809152,1.08881899431977e-61,2.14932869478723e-59,"CG46460","chr3L"
265.494767704851,3.11981930414551,0.190699492012263,16.3598721277395,3.6990376095297e-60,7.14316327944617e-58,"Eaat1","chr2L"
1081.59278704803,1.82327088536929,0.111658244317628,16.3290305746052,6.13514706708447e-60,1.15954279567896e-57,"GstE11","chr2R"
2331.52120838841,1.55181969370679,0.0954751381507339,16.2536522466908,2.10445327713848e-59,3.8945538460044e-57,"Best1","chr3R"
5246.08720123882,1.20749426228814,0.0750260679510833,16.0943295479035,2.79583611835527e-58,5.06845147741834e-56,"Thor","chr2L"
6296.89896506866,1.30030235260374,0.0808064590062413,16.0915645679179,2.923549316611e-58,5.19397771589111e-56,"CG5151","chr3L"
1942.55976809367,1.50556737357711,0.0937347085193989,16.0620051777888,4.71073069249736e-58,8.20498445910863e-56,"sli","chr2R"
479.077890870805,2.4421766557504,0.152323064371382,16.0328750332654,7.53160903608866e-58,1.28660159745338e-55,"QC","chr3L"
460.432321984925,2.4765303071026,0.155362454351198,15.9403397522569,3.32540907609108e-57,5.57351109866359e-55,"GNBP2","chr3L"
9964.79803768001,-1.66993151782302,0.105241410319803,-15.8676277023322,1.06178914015956e-56,1.74664313556248e-54,"Hsc70-4","chr3R"
241.917259303849,-2.77896533973106,0.17535980020356,-15.8472200384877,1.46938689883231e-56,2.37319342224134e-54,"jp","chr2L"
1548.74406491664,-1.3728961532499,0.0871849619445739,-15.7469375753435,7.20887935299034e-56,1.14350848736809e-53,"RpL23A","chr3L"
1427.61584891311,1.547035460885,0.0993119132294476,15.5775416118585,1.03457707490813e-54,1.61230669410683e-52,"vri","chr2L"
235.869055868532,-2.75642439761766,0.17700579861966,-15.5725090314161,1.11929138785315e-54,1.71425265487922e-52,"CG46468","chr2L"
893.487397358789,-1.59430710404763,0.102431011254725,-15.5646916350647,1.26478200671882e-54,1.90424721452258e-52,"CG13185","chr2R"
2507.18590083527,1.28663110971353,0.0829603689770268,15.508984899402,3.0160941875822e-54,4.46532744471545e-52,"Treh","chr2R"
845.623932727553,1.84926043243987,0.121024007619989,15.2801123413999,1.03761695588238e-52,1.51100842936118e-50,"dlp","chr3L"
292.348222911561,2.64596618941743,0.174092457190802,15.1986262478764,3.6111467085642e-52,5.17384132454449e-50,"nahoda","chr2R"
448.839820231024,2.46697076987004,0.163281409511688,15.1087057445658,1.41899501683446e-51,2.00078297373658e-49,"asRNA:CR45140","chr2R"
2794.77840681283,-1.40605282192733,0.0930935980544077,-15.103646773923,1.53219693393498e-51,2.12664146314757e-49,"mgl","chrX"
1600.33104589933,1.3946151841688,0.093075593598236,14.9836829425844,9.38679331596736e-51,1.28281361578059e-48,"CG10737","chr2R"
373.813174239784,-2.24323105013983,0.149839762319369,-14.9708663135664,1.13828766855429e-50,1.53203172117693e-48,"Pxn","chr3L"
2060.99751711483,-1.2432923892233,0.0831186372967098,-14.9580458686432,1.38019571769903e-50,1.8298923224359e-48,"RpS7","chr3R"
319.257560500445,2.3975916563066,0.160584562538633,14.9303994008129,2.0901044759768e-50,2.73035265589733e-48,"Pfk","chr2R"
794.649765806537,-1.54192184493677,0.103414299420829,-14.9101415720291,2.83151567978638e-50,3.6452686642815e-48,"CG4360","chr3R"
298.211105597978,-2.29264758518628,0.153865525717516,-14.9003330960269,3.2794052103508e-50,4.16156521193516e-48,"CG11089","chr3R"
720.955795721908,-1.88235289820421,0.126399926377316,-14.8920410964893,3.71260203848085e-50,4.64493576166555e-48,"lncRNA:CR42491","chrX"
2688.57994665437,-1.32818244561965,0.0895825008909102,-14.8263604209605,9.895463111346e-50,1.22085276136231e-47,"sta","chrX"
1128.91133214753,1.67142271995881,0.112989632553355,14.7927086953712,1.63249532567334e-49,1.98650081889813e-47,"Alp4","chr3R"
911.055848100832,1.74341509231951,0.11818813866875,14.7511849493276,3.02309784734618e-49,3.6289429970238e-47,"JhI-26","chr2R"
1574.60634254025,1.61165804113816,0.109881617366663,14.6672216860462,1.04538615343454e-48,1.23815536012787e-46,"brk","chrX"
3893.68969987342,1.31151682566617,0.0894901481886964,14.655432494097,1.2436222980596e-48,1.45356537811361e-46,"lncRNA:CR45054","chr3R"
481.204134505449,2.39642183928815,0.163944875056676,14.617241548171,2.18057673540981e-48,2.51559261566822e-46,"CG11034","chr2L"
1468.60276637782,1.52510697607286,0.104586394398962,14.5822693748777,3.64205472319299e-48,4.14774001360556e-46,"Aldh-III","chr2R"
5135.0052670352,-1.38596399488296,0.0951109999892888,-14.572068373154,4.22890497345325e-48,4.75510922521332e-46,"CG11357","chr3L"
992.472871148475,1.51899410356246,0.104504204853603,14.5352438755012,7.2455035454787e-48,8.04522599931092e-46,"CG9641","chr2L"
1109.78516104807,1.63561523574621,0.112789227708151,14.5015199499234,1.18496604880569e-47,1.29951276685691e-45,"CG1607","chr3R"
2362.72911583648,1.48529754069464,0.102568957125612,14.4809656090747,1.59835866189891e-47,1.73149024312781e-45,"AsnS","chr3L"
1153.84949361533,1.41654542144444,0.0978793664851943,14.4723599294926,1.81148635217513e-47,1.93872689956285e-45,"qm","chr3L"
1265.60085249134,1.88938595641683,0.130585092214953,14.4686190771819,1.91273807986446e-47,2.02272051945667e-45,"Ptp99A","chr3R"
931.715949853629,-1.64475730185617,0.114042557013064,-14.4223116785058,3.74583047849274e-47,3.91461319299424e-45,"CG15365","chrX"
287.566370877633,2.50213161983759,0.173761724561921,14.3997858339967,5.19041048327641e-47,5.36121120034237e-45,"Mdr49","chr2R"
397.83121664794,2.31010028710026,0.160868337995876,14.3601924149889,9.19714474711952e-47,9.39060192973134e-45,"CG15117","chr2R"
1988.12944617622,1.27069521306178,0.0885379566184988,14.3519826026376,1.03534553799659e-46,1.04511072886633e-44,"Cerk","chr3R"
317.410798257276,2.40758815380827,0.168246380894503,14.3098956483226,1.89797906329096e-46,1.894353710024e-44,"REPTOR-BP","chr2L"
9988.00708422225,1.29874878889465,0.0909505015523373,14.2797320160713,2.92724914232537e-46,2.88919490347514e-44,"MESR3","chr2L"
1558.16855507983,-1.39679495448381,0.0978592139156501,-14.2735149669992,3.2003266741721e-46,3.12401119194184e-44,"CCT3","chr3R"
375.400617536621,2.25438093209867,0.158527648760832,14.2207428781071,6.81258795082123e-46,6.57784986599402e-44,"CG8399","chr2R"
1761.7962351936,1.52549444300804,0.107685334034193,14.1662228816012,1.48263305249975e-45,1.41615369950057e-43,"daw","chr2L"
1531.78818090877,-1.44852361490441,0.102259471068526,-14.165178049217,1.50485029221e-45,1.42208352613845e-43,"Nopp140","chr3L"
2051.71377972947,1.32120294869626,0.0937623491512622,14.0909753291786,4.31559817471041e-45,4.03531143010027e-43,"pst","chr3L"
750.53659062907,1.63290838101284,0.115992618165067,14.0776922432174,5.20829835641355e-45,4.81930357291891e-43,"rho-4","chrX"
5240.06967000187,1.15562054582601,0.0823436613568944,14.0341166130239,9.63900256835359e-45,8.82714018708092e-43,"CG34347","chr3R"
531.199419474495,-1.75533510127303,0.12509194330817,-14.0323593578579,9.88088018702704e-45,8.95631211238379e-43,"CG34351","chr2L"
1162.41358715586,1.54333479843363,0.1099941186458,14.0310665464163,1.00626764356992e-44,9.02896512912284e-43,"Ctl2","chr3R"
569.648704540051,-1.89815524956097,0.135424277586644,-14.0163586868428,1.23805953188088e-44,1.09976828216979e-42,"CG1674","chr4"
2378.28644187201,-1.40245828737234,0.100099046990085,-14.0107056914463,1.34066140925302e-44,1.1791183463757e-42,"CG42324","chr3L"
2042.22006378623,-1.20818774688678,0.086606401733432,-13.9503284134295,3.13160052529354e-44,2.72725563393946e-42,"nop5","chr2L"
351.693777389438,2.11551854809799,0.151680598606395,13.947192769114,3.27233932642854e-44,2.8221543919092e-42,"CG31904","chr2L"
2025.50143353396,-1.52599978453772,0.109568130662978,-13.9274054901197,4.31756603829283e-44,3.68778260751492e-42,"Stip1","chr2L"
1267.15639197508,-1.47275830640013,0.106024010565232,-13.8907998155192,7.20265106939182e-44,6.09344280470548e-42,"lncRNA:CR45184","chr3L"
406.63416082686,2.15323439631369,0.155545866039496,13.8430834013097,1.40067032896952e-43,1.17378816341851e-41,"CG44006","chr3L"
625.122786975397,1.68250132406839,0.122265580340891,13.7610382200565,4.37202858695836e-43,3.62960092878048e-41,"CG32280","chr3L"
936.22842751579,1.47164417141297,0.106995259614087,13.7542931969223,4.79948253742468e-43,3.9475743870318e-41,"CG15083","chr2R"
241.428465771171,3.25386784264771,0.236628520655371,13.7509537465549,5.02625227232426e-43,4.09616503991343e-41,"PLCXD","chr2L"
1552.22325701262,-1.23495081978566,0.089870630757663,-13.7414281993382,5.73335247520471e-43,4.6299427306585e-41,"RpL10Ab","chr3L"
300.058670242889,2.45754538655399,0.179675081748789,13.6777195960316,1.37951499779857e-42,1.10398484013016e-40,"CG6426","chr2R"
792.905701418812,1.63385309025196,0.119586353603488,13.6625379152317,1.69955510077798e-42,1.34795963930454e-40,"CG34370","chr2R"
1312.20967616492,1.49038739612032,0.109399491523967,13.6233484759279,2.90917124742148e-42,2.28691753901283e-40,"CG31886","chr2L"
1012.48378021817,1.42906241683993,0.105211623794116,13.5827427170632,5.06920429596537e-42,3.94997734746144e-40,"CG10433","chr2R"
889.617615002009,1.48550217135982,0.109805315513509,13.5285087467105,1.06155266827269e-41,8.19980204544895e-40,"Naprt","chr2L"
520.312649711286,2.06841829414487,0.153324067013368,13.4904997919507,1.77890540453393e-41,1.36224281969611e-39,"hid","chr3L"
736.300436919822,1.52446919862752,0.113067359196701,13.4828407549117,1.97359145877145e-41,1.49841136139032e-39,"CG14995","chr3L"
2249.71554428608,1.18772979809227,0.0881395182953837,13.4755648892,2.17811936534233e-41,1.63968087477423e-39,"puml","chr2R"
980.897966130407,1.67996462435614,0.125015617737545,13.4380380208417,3.61905215407114e-41,2.70151599030369e-39,"CG15611","chr2R"
2074.01351377415,1.29818976348845,0.0967197927097444,13.4221727230569,4.48372130518838e-41,3.3190746961657e-39,"JhI-21","chr2L"
1409.54518250348,-1.25137145840132,0.0933103338285955,-13.4108560869582,5.22323804749838e-41,3.83454740296926e-39,"Ran","chrX"
1931.0521859146,1.47474355882853,0.110217958581443,13.3802474461437,7.88843180722866e-41,5.74368358554198e-39,"nvy","chr2R"
180.882088353304,3.07990354832525,0.231376700513417,13.3112086977256,1.99232283742752e-40,1.43884583454217e-38,"CG13894","chr3L"
348.670789242831,1.98009885779487,0.149194014435621,13.2719725069755,3.36602339136241e-40,2.41132143431228e-38,"CG13796","chr2L"
470.880394811106,1.91841547214668,0.144664433017689,13.261141195031,3.88931742668356e-40,2.7639045360984e-38,"magu","chr2R"
5159.95376826395,1.20971374221941,0.0913423654176801,13.2437312816213,4.90500741068275e-40,3.45803022453134e-38,"Ir40a","chr2L"
1538.07169033373,-1.27263053816509,0.0962347844525831,-13.2242259948339,6.35884439698639e-40,4.44768620302599e-38,"msk","chr3L"
827.258958537756,-1.43736033799716,0.108698802237613,-13.2233318896663,6.43490432288048e-40,4.46572305469901e-38,"CG5728","chr3R"
2271.29169697869,1.14280336768332,0.0868855567940779,13.1529728282896,1.63612931412559e-39,1.12664625561067e-37,"oys","chr2R"
628.756781769064,1.83012332110449,0.139598390135725,13.1099170937799,2.88914076166878e-39,1.97417210660799e-37,"CG33099","chr3R"
852.250906704568,-1.47473903907001,0.112722798631229,-13.082881697203,4.1250017133202e-39,2.79712902438346e-37,"CG1416","chr2L"
535.83662455544,1.60894795031932,0.122995999340922,13.0813031231985,4.21157540133361e-39,2.834198809852e-37,"sdk","chrX"
408.422301608915,1.89741094410066,0.145137260832258,13.0732172649557,4.68417094441828e-39,3.12853312024568e-37,"Nha2","chr3R"
662.134049822967,1.57301027332968,0.120496380614786,13.0544192722139,5.99655446315384e-39,3.9751786041937e-37,"Tpi","chr3R"
939.648580775296,1.61634039639527,0.123827286921986,13.0531842905805,6.09457957249976e-39,4.01023335870484e-37,"CG5535","chr3L"
1184.83986524444,-1.55504337292506,0.1191420323351,-13.0520131514236,6.18900847351409e-39,4.04242369634012e-37,"CG44250","chr2R"
1241.83771480716,1.52123816630426,0.1168999849682,13.0131596399955,1.02993808616122e-38,6.67805840829935e-37,"Cyp6a20","chr2R"
723.446519012268,1.72905942861351,0.133002840068037,13.0001692274317,1.22072861349242e-38,7.85777700989359e-37,"CG4630","chr2R"
169.376657978738,-2.97718993585422,0.229445308818112,-12.9755973272669,1.68279313288607e-38,1.07541376974295e-36,"vis","chr2R"
5437.17036203851,-1.01399427744054,0.07837744273941,-12.9373228061533,2.77119101121686e-38,1.7583206966171e-36,"RpL5","chr2L"
1157.9948906072,-1.2612810478375,0.0976339549004833,-12.9184672394261,3.54125628792241e-38,2.23099146139112e-36,"teq","chr3L"
904.105007956949,1.44364068293132,0.111774048457918,12.915705415062,3.67064572664446e-38,2.29622154857625e-36,"CG14441","chrX"
366.288241513838,1.93649856875991,0.150013598067531,12.908820225005,4.01403910945675e-38,2.49347618246883e-36,"pinta","chr3R"
684.92530465018,1.53012199804629,0.118669664582808,12.8939607558979,4.86780997322475e-38,3.00283027723301e-36,"Tsp66E","chr3L"
1889.19549872352,1.15223173093356,0.0893714922463452,12.8926092870591,4.95388742244237e-38,3.03485392921073e-36,"Eno","chr2L"
2271.78443023809,1.07261020116376,0.0834043661811751,12.8603603177534,7.52251947507846e-38,4.57688633541931e-36,"galectin","chr2L"
266.723298544094,-2.03747558123518,0.1584387980762,-12.8597010705374,7.58695040227683e-38,4.58468574309014e-36,"PGRP-LB","chr3R"
183.660792322932,2.86043819654329,0.222755899877079,12.8411332679482,9.64521226812611e-38,5.78908247147056e-36,"CG10702","chr2L"
472.430189179724,1.90166631280869,0.148138795251164,12.8370580413084,1.01664953834527e-37,6.06100526786648e-36,"geko","chr3L"
1094.46966812024,1.64323516201097,0.128065407447211,12.8312180062233,1.09627047868061e-37,6.49211377474657e-36,"nemy","chr2R"
190.106007926475,2.55984717828485,0.199797858299468,12.8121852760204,1.40131743017546e-37,8.2436441935421e-36,"CG11275","chr2R"
572.936837541951,1.57604598554878,0.123363602682074,12.7756157511911,2.24365028743487e-37,1.31120694100553e-35,"CG2911","chr3R"
815.431104380517,1.4754312915317,0.115550405680172,12.7687244613879,2.45138701231506e-37,1.42324645950292e-35,"Ac76E","chr3L"
1478.25852013076,1.2725282537622,0.0998250828298836,12.7475802442435,3.21572449629956e-37,1.8548883571837e-35,"2mit","chr3R"
1477.8478231672,1.27315616658005,0.099938458455736,12.7394016903308,3.57123016628198e-37,2.04666048819889e-35,"lncRNA:CR45109","chr3R"
1153.36442092404,-1.22262949743952,0.0960573530435185,-12.7281198024019,4.12656919911108e-37,2.34976373049383e-35,"CCT6","chrX"
4726.25232311737,1.19363025164951,0.0938722571109225,12.7154740749344,4.85158199534498e-37,2.7450065518885e-35,"Tg","chr2L"
1479.22742345605,1.47191729743379,0.115810131363032,12.7097455128493,5.22040518092342e-37,2.93499109000904e-35,"CG3168","chrX"
681.349685013522,1.61598060183513,0.127180455857967,12.7062023086301,5.46234089488028e-37,3.05169648863028e-35,"mthl5","chr3R"
604.515416241152,-1.5727934286636,0.123901431819611,-12.6939084203113,6.39148647589314e-37,3.54847339783492e-35,"SmD3","chr2R"
1503.45970746222,1.29333692233199,0.101892552613099,12.6931447800998,6.45412582594962e-37,3.56099377092612e-35,"para","chrX"
6066.53533822452,-0.912317811643041,0.0720287976834938,-12.6660147188894,9.12329656977318e-37,5.00260761909229e-35,"CG43163","chr3L"
560.075239617231,-1.56998363662081,0.124248503698845,-12.6358353612544,1.33963813559173e-36,7.30061690703148e-35,"beat-IIIc","chr2L"
1252.07448738578,1.23201946873256,0.0976342548681581,12.6187214763531,1.66502500187241e-36,9.01854700709304e-35,"CG30344","chr2R"
1310.47651048782,-1.14784798889059,0.0909734057912754,-12.617401524179,1.69316356454494e-36,9.1153769356683e-35,"CCT8","chr2R"
3220.25087979186,1.06775164409113,0.0851917382381878,12.5335116546841,4.89464254940497e-36,2.61922347990146e-34,"Nipped-B","chr2R"
2054.30775920427,-1.04859208797357,0.0838101986144696,-12.5115094023001,6.45851862845533e-36,3.43539047763884e-34,"RpS2","chr2L"
1528.91258717513,-1.18072459586981,0.0944216494428369,-12.5048079845779,7.02694115028673e-36,3.71549513321411e-34,"CCT5","chr2R"
531.479322476582,1.73510706219399,0.139558999575992,12.4327851837974,1.73482803089388e-35,9.11862567954459e-34,"CG31176","chr3R"
373.109870087949,-1.74656654774225,0.140565889492904,-12.4252516314096,1.90625669500115e-35,9.96075189511482e-34,"CG12947","chr3R"
126.75765243596,-3.84026521610719,0.309703206423583,-12.3998238844671,2.61898575979844e-35,1.3604941815374e-33,"CG33543","chr2L"
291.213823262441,2.05393434956958,0.165661488992467,12.3983815554319,2.66655018937373e-35,1.37714914722133e-33,"CG6656","chr3R"
962.011181592855,1.28661242551412,0.104290121759579,12.3368580245802,5.7350517264773e-35,2.94476673331201e-33,"CG17292","chr2L"
4786.23449701622,1.14096234399791,0.0925063428364919,12.3338822940455,5.95089525855668e-35,3.03803463113558e-33,"sls","chr3L"
1474.54328960317,-1.18517419292323,0.096164823450743,-12.324404604458,6.69360365501006e-35,3.39767321528311e-33,"kdn","chrX"
597.257013915847,-1.65172088295067,0.134850805791473,-12.2485058450805,1.71119541867014e-34,8.63667551366298e-33,"dup","chr2R"
392.95030809408,-1.70369763572918,0.139111785973756,-12.2469683197842,1.74394069899443e-34,8.75221764359749e-33,"CG11417","chrX"
196.464080801437,2.65598672293784,0.217005048157777,12.239285424396,1.91713024843694e-34,9.56734157127266e-33,"CG13707","chr3L"
431.406278984149,-1.59348412412977,0.130391626824588,-12.2207549896853,2.40837571387231e-34,1.19517326627529e-32,"Uhg7","chr3L"
1279.04836380049,1.32788158370003,0.108999946560105,12.1824058231791,3.85732940736263e-34,1.90359206253346e-32,"sprt","chr2R"
7075.99109413118,1.06015855776988,0.087037018943575,12.1805476639447,3.94623024145307e-34,1.93670515109545e-32,"edl","chr2R"
3442.88876339479,1.06140225671295,0.0874561784619236,12.1363896225474,6.77499915426808e-34,3.30672074106392e-32,"sima","chr3R"
1546.58731839837,-1.41464265208856,0.116998720183532,-12.0910950980443,1.17707217606163e-33,5.71362412019423e-32,"CG44251","chr2R"
1295.6625144911,1.21923151015695,0.100931553622275,12.0797854228994,1.3507175440319e-33,6.52088257806268e-32,"scaf","chr2R"
830.590855737435,1.26799261616773,0.105010082284729,12.0749606950086,1.43232670740978e-33,6.8774908875249e-32,"Spec2","chr3R"
135.286599932456,-5.34742205350295,0.443007665659447,-12.0707212719287,1.50806679675422e-33,7.20223513740201e-32,"CG4587","chr2L"
200.792437369427,-2.38509478390595,0.197607570835191,-12.0698552885667,1.52402067691776e-33,7.23950570751896e-32,"CG10936","chr2R"
1661.93688677298,-1.1033396118166,0.0914172772153853,-12.0692679264233,1.5349368601364e-33,7.2525766641445e-32,"eIF3a","chr3R"
142.433499666983,3.29894953242653,0.274033453714434,12.0384919713646,2.22994767585739e-33,1.04807540765297e-31,"CG42390","chr3R"
765.980752942017,-1.38588960454632,0.115195028035887,-12.0308109488421,2.44744902728997e-33,1.14424682681141e-31,"TRAM","chrX"
456.80488014774,-1.49074495646635,0.123971061793772,-12.0249430382893,2.62769257129502e-33,1.22208340894312e-31,"Ilp6","chrX"
1483.17223847234,-1.15680880287836,0.0963889677514576,-12.0014647927471,3.49063351424938e-33,1.61496341182694e-31,"srp","chr3R"
656.03464121654,-1.37765379507724,0.114924764916992,-11.9874406188457,4.13484167294365e-33,1.90309837206002e-31,"Cdc37","chr3L"
2299.70320097441,0.993275718600303,0.0829095155804558,11.9802378731356,4.51027681768038e-33,2.06519530780695e-31,"Pcd","chr3R"
3218.34959234228,0.927427124526472,0.077544621723113,11.9599155159724,5.76205139711894e-33,2.62483602874911e-31,"ftz-f1","chr3L"
313.48903375365,-1.75511231338112,0.146838029518788,-11.9527095203668,6.2842420273192e-33,2.84810826166716e-31,"CG43188","chr2R"
2379.01056632995,1.22260174166733,0.102521285300999,11.9253454351242,8.732107076756e-33,3.93742675953419e-31,"Pdcd4","chrX"
1377.5160283065,-1.70757866828453,0.143194334459495,-11.9249038359653,8.77853338971976e-33,3.93836929802428e-31,"ATP8B","chr3R"
478.989036060423,-1.55449991881262,0.13042444033429,-11.9187777599681,9.44844635370627e-33,4.21761552562677e-31,"Prx2540-2","chr2R"
1082.08460150488,1.48237455587281,0.124649645410367,11.8923287025213,1.29738041782438e-32,5.73364689131045e-31,"CG42306","chr2R"
1082.08460150488,1.48237455587281,0.124649645410367,11.8923287025213,1.29738041782438e-32,5.73364689131045e-31,"Gint3","chr2R"
719.236635246352,1.3725470910133,0.115419926646592,11.8917688729429,1.30610721481813e-32,5.74363880654925e-31,"CG17124","chr2L"
8952.45940437812,-0.955338422926567,0.0804744185769376,-11.8713305398189,1.66793580594384e-32,7.29865702669906e-31,"lncRNA:Hsromega","chr3R"
5262.74755681447,-0.962335748047276,0.0810782003462162,-11.8692292618479,1.71036050072475e-32,7.4476138862441e-31,"CG2765","chr2R"
2197.12634734974,1.07158014414202,0.0903050342091736,11.8662282067235,1.77281606799826e-32,7.6819146985505e-31,"Prestin","chr3L"
132.516228163773,3.47249166353012,0.293015250831574,11.8508905378653,2.12916002817469e-32,9.18122744188146e-31,"Fas1","chr3R"
148.811665101753,3.08906818939634,0.26100340727976,11.8353557970424,2.56254533921865e-32,1.09966619556905e-30,"ChLD3","chr2L"
1358.34763971863,-1.17337504882204,0.0993158746920694,-11.814576999499,3.28196569053814e-32,1.40162025139665e-30,"CCT2","chrX"
724.870282517832,-1.34649379469665,0.114041720145291,-11.8070281032344,3.59028419479188e-32,1.52595667475293e-30,"CG3251","chr2L"
